barcode	file	contest\choice
20001200400094	015935.jpg	PROPOSITION 71	NO
20001200400094	015935.jpg	PROPOSITION 71	YES
20001200400094	015937.jpg	PROPOSITION 71	NO
20001200400094	015937.jpg	PROPOSITION 71	YES
20001200400094	015939.jpg	PROPOSITION 71	NO
20001200400094	015939.jpg	PROPOSITION 71	YES
20001200400094	015941.jpg	PROPOSITION 71	NO
20001200400094	015941.jpg	PROPOSITION 71	YES
20001200400094	015943.jpg	PROPOSITION 71	NO
20001200400094	015943.jpg	PROPOSITION 71	YES
20001200400094	015945.jpg	PROPOSITION 71	NO
20001200400094	015945.jpg	PROPOSITION 71	YES
20001200400094	015947.jpg	PROPOSITION 71	NO
20001200400094	015947.jpg	PROPOSITION 71	YES
20001200400094	015949.jpg	PROPOSITION 71	NO
20001200400094	015949.jpg	PROPOSITION 71	YES
20001200400094	015951.jpg	PROPOSITION 71	NO
20001200400094	015951.jpg	PROPOSITION 71	YES
20001200400094	015953.jpg	PROPOSITION 71	NO
20001200400094	015953.jpg	PROPOSITION 71	YES
20001200400094	015955.jpg	PROPOSITION 71	NO
20001200400094	015955.jpg	PROPOSITION 71	YES
20001200400094	015957.jpg	PROPOSITION 71	NO
20001200400094	015957.jpg	PROPOSITION 71	YES
20001200400094	015959.jpg	PROPOSITION 71	NO
20001200400094	015959.jpg	PROPOSITION 71	YES
20001200400094	015961.jpg	PROPOSITION 71	NO
20001200400094	015961.jpg	PROPOSITION 71	YES
20001200400094	015963.jpg	PROPOSITION 71	NO
20001200400094	015963.jpg	PROPOSITION 71	YES
20001200400094	015965.jpg	PROPOSITION 71	NO
20001200400094	015965.jpg	PROPOSITION 71	YES
20001200400094	015967.jpg	PROPOSITION 71	NO
20001200400094	015967.jpg	PROPOSITION 71	YES
20001200400094	015969.jpg	PROPOSITION 71	NO
20001200400094	015969.jpg	PROPOSITION 71	YES
20001200400094	015971.jpg	PROPOSITION 71	NO
20001200400094	015971.jpg	PROPOSITION 71	YES
20001200400094	015973.jpg	PROPOSITION 71	NO
20001200400094	015973.jpg	PROPOSITION 71	YES
20001200400094	015975.jpg	PROPOSITION 71	NO
20001200400094	015975.jpg	PROPOSITION 71	YES
20001200400094	015977.jpg	PROPOSITION 71	NO
20001200400094	015977.jpg	PROPOSITION 71	YES
20001200400094	015979.jpg	PROPOSITION 71	NO
20001200400094	015979.jpg	PROPOSITION 71	YES
20001200400094	015981.jpg	PROPOSITION 71	NO
20001200400094	015981.jpg	PROPOSITION 71	YES
20001200400094	015983.jpg	PROPOSITION 71	NO
20001200400094	015983.jpg	PROPOSITION 71	YES
20001200400094	015985.jpg	PROPOSITION 71	NO
20001200400094	015985.jpg	PROPOSITION 71	YES
20001200400094	015987.jpg	PROPOSITION 71	NO
20001200400094	015987.jpg	PROPOSITION 71	YES
20001200400094	015989.jpg	PROPOSITION 71	NO
20001200400094	015989.jpg	PROPOSITION 71	YES
20001200400094	015991.jpg	PROPOSITION 71	NO
20001200400094	015991.jpg	PROPOSITION 71	YES
20001200400094	015993.jpg	PROPOSITION 71	NO
20001200400094	015993.jpg	PROPOSITION 71	YES
20001200400094	015995.jpg	PROPOSITION 71	NO
20001200400094	015995.jpg	PROPOSITION 71	YES
20001200400094	015997.jpg	PROPOSITION 71	NO
20001200400094	015997.jpg	PROPOSITION 71	YES
20001200400094	015999.jpg	PROPOSITION 71	NO
20001200400094	015999.jpg	PROPOSITION 71	YES
20001200400094	016001.jpg	PROPOSITION 71	NO
20001200400094	016001.jpg	PROPOSITION 71	YES
20001200400094	016003.jpg	PROPOSITION 71	NO
20001200400094	016003.jpg	PROPOSITION 71	YES
20001200400094	016005.jpg	PROPOSITION 71	NO
20001200400094	016005.jpg	PROPOSITION 71	YES
20001200400094	016007.jpg	PROPOSITION 71	NO
20001200400094	016007.jpg	PROPOSITION 71	YES
20001200400094	016009.jpg	PROPOSITION 71	NO
20001200400094	016009.jpg	PROPOSITION 71	YES
20001200400094	016011.jpg	PROPOSITION 71	NO
20001200400094	016011.jpg	PROPOSITION 71	YES
20001200400094	016013.jpg	PROPOSITION 71	NO
20001200400094	016013.jpg	PROPOSITION 71	YES
20001200400094	016015.jpg	PROPOSITION 71	NO
20001200400094	016015.jpg	PROPOSITION 71	YES
20001200400094	016017.jpg	PROPOSITION 71	NO
20001200400094	016017.jpg	PROPOSITION 71	YES
20001200400094	016019.jpg	PROPOSITION 71	NO
20001200400094	016019.jpg	PROPOSITION 71	YES
20001200400094	016021.jpg	PROPOSITION 71	NO
20001200400094	016021.jpg	PROPOSITION 71	YES
20001200400094	016023.jpg	PROPOSITION 71	NO
20001200400094	016023.jpg	PROPOSITION 71	YES
20001200400094	016025.jpg	PROPOSITION 71	NO
20001200400094	016025.jpg	PROPOSITION 71	YES
20001200400094	016027.jpg	PROPOSITION 71	NO
20001200400094	016027.jpg	PROPOSITION 71	YES
20001200400094	016029.jpg	PROPOSITION 71	NO
20001200400094	016029.jpg	PROPOSITION 71	YES
20001200400094	016031.jpg	PROPOSITION 71	NO
20001200400094	016031.jpg	PROPOSITION 71	YES
20001200400094	016033.jpg	PROPOSITION 71	NO
20001200400094	016033.jpg	PROPOSITION 71	YES
20001200400094	016035.jpg	PROPOSITION 71	NO
20001200400094	016035.jpg	PROPOSITION 71	YES
20001200400094	016037.jpg	PROPOSITION 71	NO
20001200400094	016037.jpg	PROPOSITION 71	YES
20001200400094	016039.jpg	PROPOSITION 71	NO
20001200400094	016039.jpg	PROPOSITION 71	YES
20001200400094	016041.jpg	PROPOSITION 71	NO
20001200400094	016041.jpg	PROPOSITION 71	YES
20001200400094	016043.jpg	PROPOSITION 71	NO
20001200400094	016043.jpg	PROPOSITION 71	YES
20001200400094	016045.jpg	PROPOSITION 71	NO
20001200400094	016045.jpg	PROPOSITION 71	YES
20001200400094	016047.jpg	PROPOSITION 71	NO
20001200400094	016047.jpg	PROPOSITION 71	YES
20001200400094	016049.jpg	PROPOSITION 71	NO
20001200400094	016049.jpg	PROPOSITION 71	YES
20001200400094	016051.jpg	PROPOSITION 71	NO
20001200400094	016051.jpg	PROPOSITION 71	YES
20001200400094	016053.jpg	PROPOSITION 71	NO
20001200400094	016053.jpg	PROPOSITION 71	YES
20001200400094	016055.jpg	PROPOSITION 71	NO
20001200400094	016055.jpg	PROPOSITION 71	YES
20001200400094	016057.jpg	PROPOSITION 71	NO
20001200400094	016057.jpg	PROPOSITION 71	YES
20001200400094	016059.jpg	PROPOSITION 71	NO
20001200400094	016059.jpg	PROPOSITION 71	YES
20001200400094	016061.jpg	PROPOSITION 71	NO
20001200400094	016061.jpg	PROPOSITION 71	YES
20001200400094	016063.jpg	PROPOSITION 71	NO
20001200400094	016063.jpg	PROPOSITION 71	YES
20001200400094	016065.jpg	PROPOSITION 71	NO
20001200400094	016065.jpg	PROPOSITION 71	YES
20001200400094	016067.jpg	PROPOSITION 71	NO
20001200400094	016067.jpg	PROPOSITION 71	YES
20001200400094	016069.jpg	PROPOSITION 71	NO
20001200400094	016069.jpg	PROPOSITION 71	YES
20001200400094	016071.jpg	PROPOSITION 71	NO
20001200400094	016071.jpg	PROPOSITION 71	YES
20001200400094	016073.jpg	PROPOSITION 71	NO
20001200400094	016073.jpg	PROPOSITION 71	YES
20001200400094	016075.jpg	PROPOSITION 71	NO
20001200400094	016075.jpg	PROPOSITION 71	YES
20001200400094	016077.jpg	PROPOSITION 71	NO
20001200400094	016077.jpg	PROPOSITION 71	YES
20001200400094	016079.jpg	PROPOSITION 71	NO
20001200400094	016079.jpg	PROPOSITION 71	YES
20001200400094	016081.jpg	PROPOSITION 71	NO
20001200400094	016081.jpg	PROPOSITION 71	YES
20001200400094	016083.jpg	PROPOSITION 71	NO
20001200400094	016083.jpg	PROPOSITION 71	YES
20001200400094	016085.jpg	PROPOSITION 71	NO
20001200400094	016085.jpg	PROPOSITION 71	YES
20001200400094	016087.jpg	PROPOSITION 71	NO
20001200400094	016087.jpg	PROPOSITION 71	YES
20001200400094	016089.jpg	PROPOSITION 71	NO
20001200400094	016089.jpg	PROPOSITION 71	YES
20001200400094	016091.jpg	PROPOSITION 71	NO
20001200400094	016091.jpg	PROPOSITION 71	YES
20001200400094	016093.jpg	PROPOSITION 71	NO
20001200400094	016093.jpg	PROPOSITION 71	YES
20001200400094	016095.jpg	PROPOSITION 71	NO
20001200400094	016095.jpg	PROPOSITION 71	YES
20001200400094	016097.jpg	PROPOSITION 71	NO
20001200400094	016097.jpg	PROPOSITION 71	YES
20001200400094	016099.jpg	PROPOSITION 71	NO
20001200400094	016099.jpg	PROPOSITION 71	YES
20001200400094	016101.jpg	PROPOSITION 71	NO
20001200400094	016101.jpg	PROPOSITION 71	YES
20001200400094	016103.jpg	PROPOSITION 71	NO
20001200400094	016103.jpg	PROPOSITION 71	YES
20001200400094	016105.jpg	PROPOSITION 71	NO
20001200400094	016105.jpg	PROPOSITION 71	YES
20001200400094	016107.jpg	PROPOSITION 71	NO
20001200400094	016107.jpg	PROPOSITION 71	YES
20001200400094	016109.jpg	PROPOSITION 71	NO
20001200400094	016109.jpg	PROPOSITION 71	YES
20001200400094	016111.jpg	PROPOSITION 71	NO
20001200400094	016111.jpg	PROPOSITION 71	YES
20001200400094	016113.jpg	PROPOSITION 71	NO
20001200400094	016113.jpg	PROPOSITION 71	YES
20001200400094	016115.jpg	PROPOSITION 71	NO
20001200400094	016115.jpg	PROPOSITION 71	YES
20001200400094	016117.jpg	PROPOSITION 71	NO
20001200400094	016117.jpg	PROPOSITION 71	YES
20001200400094	016119.jpg	PROPOSITION 71	NO
20001200400094	016119.jpg	PROPOSITION 71	YES
20001200400094	016121.jpg	PROPOSITION 71	NO
20001200400094	016121.jpg	PROPOSITION 71	YES
20001200400094	016123.jpg	PROPOSITION 71	NO
20001200400094	016123.jpg	PROPOSITION 71	YES
20001200400094	016125.jpg	PROPOSITION 71	NO
20001200400094	016125.jpg	PROPOSITION 71	YES
20001200400094	016127.jpg	PROPOSITION 71	NO
20001200400094	016127.jpg	PROPOSITION 71	YES
20001200400094	016129.jpg	PROPOSITION 71	NO
20001200400094	016129.jpg	PROPOSITION 71	YES
20001200400094	016131.jpg	PROPOSITION 71	NO
20001200400094	016131.jpg	PROPOSITION 71	YES
20001200400094	016133.jpg	PROPOSITION 71	NO
20001200400094	016133.jpg	PROPOSITION 71	YES
20001200400094	016135.jpg	PROPOSITION 71	NO
20001200400094	016135.jpg	PROPOSITION 71	YES
20001200400094	016137.jpg	PROPOSITION 71	NO
20001200400094	016137.jpg	PROPOSITION 71	YES
20001200400094	016139.jpg	PROPOSITION 71	NO
20001200400094	016139.jpg	PROPOSITION 71	YES
20001200400094	016141.jpg	PROPOSITION 71	NO
20001200400094	016141.jpg	PROPOSITION 71	YES
20001200400094	016143.jpg	PROPOSITION 71	NO
20001200400094	016143.jpg	PROPOSITION 71	YES
20001200400094	016145.jpg	PROPOSITION 71	NO
20001200400094	016145.jpg	PROPOSITION 71	YES
20001200400094	016147.jpg	PROPOSITION 71	NO
20001200400094	016147.jpg	PROPOSITION 71	YES
20001200400094	016149.jpg	PROPOSITION 71	NO
20001200400094	016149.jpg	PROPOSITION 71	YES
20001200400094	016151.jpg	PROPOSITION 71	NO
20001200400094	016151.jpg	PROPOSITION 71	YES
20001200400094	016153.jpg	PROPOSITION 71	NO
20001200400094	016153.jpg	PROPOSITION 71	YES
20001200400094	016155.jpg	PROPOSITION 71	NO
20001200400094	016155.jpg	PROPOSITION 71	YES
20001200400094	016157.jpg	PROPOSITION 71	NO
20001200400094	016157.jpg	PROPOSITION 71	YES
20001200400094	016159.jpg	PROPOSITION 71	NO
20001200400094	016159.jpg	PROPOSITION 71	YES
20001200400094	016161.jpg	PROPOSITION 71	NO
20001200400094	016161.jpg	PROPOSITION 71	YES
20001200400094	016163.jpg	PROPOSITION 71	NO
20001200400094	016163.jpg	PROPOSITION 71	YES
20001200400094	016165.jpg	PROPOSITION 71	NO
20001200400094	016165.jpg	PROPOSITION 71	YES
20001200400094	016167.jpg	PROPOSITION 71	NO
20001200400094	016167.jpg	PROPOSITION 71	YES
20001200400094	016169.jpg	PROPOSITION 71	NO
20001200400094	016169.jpg	PROPOSITION 71	YES
20001200400094	016171.jpg	PROPOSITION 71	NO
20001200400094	016171.jpg	PROPOSITION 71	YES
20001200400094	016173.jpg	PROPOSITION 71	NO
20001200400094	016173.jpg	PROPOSITION 71	YES
20001200400094	016175.jpg	PROPOSITION 71	NO
20001200400094	016175.jpg	PROPOSITION 71	YES
20001200400094	016177.jpg	PROPOSITION 71	NO
20001200400094	016177.jpg	PROPOSITION 71	YES
20001200400094	016179.jpg	PROPOSITION 71	NO
20001200400094	016179.jpg	PROPOSITION 71	YES
20001200400094	016181.jpg	PROPOSITION 71	NO
20001200400094	016181.jpg	PROPOSITION 71	YES
20001200400094	016183.jpg	PROPOSITION 71	NO
20001200400094	016183.jpg	PROPOSITION 71	YES
20001200400094	016185.jpg	PROPOSITION 71	NO
20001200400094	016185.jpg	PROPOSITION 71	YES
20001200400094	016187.jpg	PROPOSITION 71	NO
20001200400094	016187.jpg	PROPOSITION 71	YES
20001200400094	016189.jpg	PROPOSITION 71	NO
20001200400094	016189.jpg	PROPOSITION 71	YES
20001200400094	016191.jpg	PROPOSITION 71	NO
20001200400094	016191.jpg	PROPOSITION 71	YES
20001200400094	016193.jpg	PROPOSITION 71	NO
20001200400094	016193.jpg	PROPOSITION 71	YES
20001200400094	016195.jpg	PROPOSITION 71	NO
20001200400094	016195.jpg	PROPOSITION 71	YES
20001200400094	016197.jpg	PROPOSITION 71	NO
20001200400094	016197.jpg	PROPOSITION 71	YES
20001200400094	016199.jpg	PROPOSITION 71	NO
20001200400094	016199.jpg	PROPOSITION 71	YES
20001200400094	016201.jpg	PROPOSITION 71	NO
20001200400094	016201.jpg	PROPOSITION 71	YES
20001200400094	016203.jpg	PROPOSITION 71	NO
20001200400094	016203.jpg	PROPOSITION 71	YES
20001200400094	016205.jpg	PROPOSITION 71	NO
20001200400094	016205.jpg	PROPOSITION 71	YES
20001200400094	016207.jpg	PROPOSITION 71	NO
20001200400094	016207.jpg	PROPOSITION 71	YES
20001200400094	016209.jpg	PROPOSITION 71	NO
20001200400094	016209.jpg	PROPOSITION 71	YES
20001200400094	016211.jpg	PROPOSITION 71	NO
20001200400094	016211.jpg	PROPOSITION 71	YES
20001200400094	016213.jpg	PROPOSITION 71	NO
20001200400094	016213.jpg	PROPOSITION 71	YES
20001200400094	016215.jpg	PROPOSITION 71	NO
20001200400094	016215.jpg	PROPOSITION 71	YES
20001200400094	016217.jpg	PROPOSITION 71	NO
20001200400094	016217.jpg	PROPOSITION 71	YES
20001200400094	091939.jpg	PROPOSITION 71	NO
20001200400094	091939.jpg	PROPOSITION 71	YES
20001200400094	091941.jpg	PROPOSITION 71	NO
20001200400094	091941.jpg	PROPOSITION 71	YES
20001200400094	091943.jpg	PROPOSITION 71	NO
20001200400094	091943.jpg	PROPOSITION 71	YES
20001200400094	091945.jpg	PROPOSITION 71	NO
20001200400094	091945.jpg	PROPOSITION 71	YES
20001200400094	091947.jpg	PROPOSITION 71	NO
20001200400094	091947.jpg	PROPOSITION 71	YES
20001200400094	091949.jpg	PROPOSITION 71	NO
20001200400094	091949.jpg	PROPOSITION 71	YES
20001200400094	091951.jpg	PROPOSITION 71	NO
20001200400094	091951.jpg	PROPOSITION 71	YES
20001200400094	091953.jpg	PROPOSITION 71	NO
20001200400094	091953.jpg	PROPOSITION 71	YES
20001200400094	091955.jpg	PROPOSITION 71	NO
20001200400094	091955.jpg	PROPOSITION 71	YES
20001200400094	091957.jpg	PROPOSITION 71	NO
20001200400094	091957.jpg	PROPOSITION 71	YES
20001200400094	091959.jpg	PROPOSITION 71	NO
20001200400094	091959.jpg	PROPOSITION 71	YES
20001200400094	091961.jpg	PROPOSITION 71	NO
20001200400094	091961.jpg	PROPOSITION 71	YES
20001200400094	091963.jpg	PROPOSITION 71	NO
20001200400094	091963.jpg	PROPOSITION 71	YES
20001200400094	091965.jpg	PROPOSITION 71	NO
20001200400094	091965.jpg	PROPOSITION 71	YES
20001200400094	091967.jpg	PROPOSITION 71	NO
20001200400094	091967.jpg	PROPOSITION 71	YES
20001200400094	091969.jpg	PROPOSITION 71	NO
20001200400094	091969.jpg	PROPOSITION 71	YES
20001200400094	091971.jpg	PROPOSITION 71	NO
20001200400094	091971.jpg	PROPOSITION 71	YES
20001200400094	091973.jpg	PROPOSITION 71	NO
20001200400094	091973.jpg	PROPOSITION 71	YES
20001200400094	091975.jpg	PROPOSITION 71	NO
20001200400094	091975.jpg	PROPOSITION 71	YES
20001200400094	091977.jpg	PROPOSITION 71	NO
20001200400094	091977.jpg	PROPOSITION 71	YES
20001200400094	091979.jpg	PROPOSITION 71	NO
20001200400094	091979.jpg	PROPOSITION 71	YES
20001200400094	091981.jpg	PROPOSITION 71	NO
20001200400094	091981.jpg	PROPOSITION 71	YES
20001200400094	091983.jpg	PROPOSITION 71	NO
20001200400094	091983.jpg	PROPOSITION 71	YES
20001200400094	091985.jpg	PROPOSITION 71	NO
20001200400094	091985.jpg	PROPOSITION 71	YES
20001200400094	091987.jpg	PROPOSITION 71	NO
20001200400094	091987.jpg	PROPOSITION 71	YES
20001200400094	091989.jpg	PROPOSITION 71	NO
20001200400094	091989.jpg	PROPOSITION 71	YES
20001200400094	091991.jpg	PROPOSITION 71	NO
20001200400094	091991.jpg	PROPOSITION 71	YES
20001200400094	091993.jpg	PROPOSITION 71	NO
20001200400094	091993.jpg	PROPOSITION 71	YES
20001200400094	091995.jpg	PROPOSITION 71	NO
20001200400094	091995.jpg	PROPOSITION 71	YES
20001200400094	091997.jpg	PROPOSITION 71	NO
20001200400094	091997.jpg	PROPOSITION 71	YES
20001200400094	091999.jpg	PROPOSITION 71	NO
20001200400094	091999.jpg	PROPOSITION 71	YES
20001200400094	092001.jpg	PROPOSITION 71	NO
20001200400094	092001.jpg	PROPOSITION 71	YES
20001200400094	092003.jpg	PROPOSITION 71	NO
20001200400094	092003.jpg	PROPOSITION 71	YES
20001200400094	092005.jpg	PROPOSITION 71	NO
20001200400094	092005.jpg	PROPOSITION 71	YES
20001200400094	092007.jpg	PROPOSITION 71	NO
20001200400094	092007.jpg	PROPOSITION 71	YES
20001200400094	092009.jpg	PROPOSITION 71	NO
20001200400094	092009.jpg	PROPOSITION 71	YES
20001200400094	092011.jpg	PROPOSITION 71	NO
20001200400094	092011.jpg	PROPOSITION 71	YES
20001200400094	092013.jpg	PROPOSITION 71	NO
20001200400094	092013.jpg	PROPOSITION 71	YES
20001200400094	092015.jpg	PROPOSITION 71	NO
20001200400094	092015.jpg	PROPOSITION 71	YES
20001200400094	092017.jpg	PROPOSITION 71	NO
20001200400094	092017.jpg	PROPOSITION 71	YES
20001200400094	092019.jpg	PROPOSITION 71	NO
20001200400094	092019.jpg	PROPOSITION 71	YES
20001200400094	092021.jpg	PROPOSITION 71	NO
20001200400094	092021.jpg	PROPOSITION 71	YES
20001200400094	092023.jpg	PROPOSITION 71	NO
20001200400094	092023.jpg	PROPOSITION 71	YES
20001200400094	092025.jpg	PROPOSITION 71	NO
20001200400094	092025.jpg	PROPOSITION 71	YES
20001200400094	092027.jpg	PROPOSITION 71	NO
20001200400094	092027.jpg	PROPOSITION 71	YES
20001200400094	092029.jpg	PROPOSITION 71	NO
20001200400094	092029.jpg	PROPOSITION 71	YES
20001200400094	092031.jpg	PROPOSITION 71	NO
20001200400094	092031.jpg	PROPOSITION 71	YES
20001200400094	092033.jpg	PROPOSITION 71	NO
20001200400094	092033.jpg	PROPOSITION 71	YES
20001200400094	092035.jpg	PROPOSITION 71	NO
20001200400094	092035.jpg	PROPOSITION 71	YES
20001200400094	092037.jpg	PROPOSITION 71	NO
20001200400094	092037.jpg	PROPOSITION 71	YES
20001200400094	092039.jpg	PROPOSITION 71	NO
20001200400094	092039.jpg	PROPOSITION 71	YES
20001200400094	092041.jpg	PROPOSITION 71	NO
20001200400094	092041.jpg	PROPOSITION 71	YES
20001200400094	092043.jpg	PROPOSITION 71	NO
20001200400094	092043.jpg	PROPOSITION 71	YES
20001200400094	092045.jpg	PROPOSITION 71	NO
20001200400094	092045.jpg	PROPOSITION 71	YES
20001200400094	092047.jpg	PROPOSITION 71	NO
20001200400094	092047.jpg	PROPOSITION 71	YES
20001200400094	092049.jpg	PROPOSITION 71	NO
20001200400094	092049.jpg	PROPOSITION 71	YES
20001200400094	092051.jpg	PROPOSITION 71	NO
20001200400094	092051.jpg	PROPOSITION 71	YES
20001200400094	092053.jpg	PROPOSITION 71	NO
20001200400094	092053.jpg	PROPOSITION 71	YES
20001200400094	092055.jpg	PROPOSITION 71	NO
20001200400094	092055.jpg	PROPOSITION 71	YES
20001200400094	092057.jpg	PROPOSITION 71	NO
20001200400094	092057.jpg	PROPOSITION 71	YES
20001200400094	092059.jpg	PROPOSITION 71	NO
20001200400094	092059.jpg	PROPOSITION 71	YES
20001200400094	092061.jpg	PROPOSITION 71	NO
20001200400094	092061.jpg	PROPOSITION 71	YES
20001200400094	092063.jpg	PROPOSITION 71	NO
20001200400094	092063.jpg	PROPOSITION 71	YES
20001200400094	092065.jpg	PROPOSITION 71	NO
20001200400094	092065.jpg	PROPOSITION 71	YES
20001200400094	092067.jpg	PROPOSITION 71	NO
20001200400094	092067.jpg	PROPOSITION 71	YES
20001200400094	092069.jpg	PROPOSITION 71	NO
20001200400094	092069.jpg	PROPOSITION 71	YES
20001200400094	092071.jpg	PROPOSITION 71	NO
20001200400094	092071.jpg	PROPOSITION 71	YES
20001200400094	092073.jpg	PROPOSITION 71	NO
20001200400094	092073.jpg	PROPOSITION 71	YES
20001200400094	092075.jpg	PROPOSITION 71	NO
20001200400094	092075.jpg	PROPOSITION 71	YES
20001200400094	092077.jpg	PROPOSITION 71	NO
20001200400094	092077.jpg	PROPOSITION 71	YES
20001200400094	092079.jpg	PROPOSITION 71	NO
20001200400094	092079.jpg	PROPOSITION 71	YES
20001200400094	092081.jpg	PROPOSITION 71	NO
20001200400094	092081.jpg	PROPOSITION 71	YES
20001200400094	092083.jpg	PROPOSITION 71	NO
20001200400094	092083.jpg	PROPOSITION 71	YES
20001200400094	092085.jpg	PROPOSITION 71	NO
20001200400094	092085.jpg	PROPOSITION 71	YES
20001200400094	092087.jpg	PROPOSITION 71	NO
20001200400094	092087.jpg	PROPOSITION 71	YES
20001200400094	092089.jpg	PROPOSITION 71	NO
20001200400094	092089.jpg	PROPOSITION 71	YES
20001200400094	092091.jpg	PROPOSITION 71	NO
20001200400094	092091.jpg	PROPOSITION 71	YES
20001200400094	092093.jpg	PROPOSITION 71	NO
20001200400094	092093.jpg	PROPOSITION 71	YES
20001200400094	092095.jpg	PROPOSITION 71	NO
20001200400094	092095.jpg	PROPOSITION 71	YES
20001200400094	092097.jpg	PROPOSITION 71	NO
20001200400094	092097.jpg	PROPOSITION 71	YES
20001200400094	092099.jpg	PROPOSITION 71	NO
20001200400094	092099.jpg	PROPOSITION 71	YES
20001200400094	092101.jpg	PROPOSITION 71	NO
20001200400094	092101.jpg	PROPOSITION 71	YES
20001200400094	092103.jpg	PROPOSITION 71	NO
20001200400094	092103.jpg	PROPOSITION 71	YES
20001200400094	092105.jpg	PROPOSITION 71	NO
20001200400094	092105.jpg	PROPOSITION 71	YES
20001200400094	092107.jpg	PROPOSITION 71	NO
20001200400094	092107.jpg	PROPOSITION 71	YES
20001200400094	092109.jpg	PROPOSITION 71	NO
20001200400094	092109.jpg	PROPOSITION 71	YES
20001200400094	092111.jpg	PROPOSITION 71	NO
20001200400094	092111.jpg	PROPOSITION 71	YES
20001200400094	092113.jpg	PROPOSITION 71	NO
20001200400094	092113.jpg	PROPOSITION 71	YES
20001200400094	092115.jpg	PROPOSITION 71	NO
20001200400094	092115.jpg	PROPOSITION 71	YES
20001200400094	092117.jpg	PROPOSITION 71	NO
20001200400094	092117.jpg	PROPOSITION 71	YES
20001200400094	092119.jpg	PROPOSITION 71	NO
20001200400094	092119.jpg	PROPOSITION 71	YES
20001200400094	092121.jpg	PROPOSITION 71	NO
20001200400094	092121.jpg	PROPOSITION 71	YES
20001200400094	092123.jpg	PROPOSITION 71	NO
20001200400094	092123.jpg	PROPOSITION 71	YES
20001200400094	092125.jpg	PROPOSITION 71	NO
20001200400094	092125.jpg	PROPOSITION 71	YES
20001200400094	092127.jpg	PROPOSITION 71	NO
20001200400094	092127.jpg	PROPOSITION 71	YES
20001200400094	092129.jpg	PROPOSITION 71	NO
20001200400094	092129.jpg	PROPOSITION 71	YES
20001200400094	092131.jpg	PROPOSITION 71	NO
20001200400094	092131.jpg	PROPOSITION 71	YES
20001200400094	092133.jpg	PROPOSITION 71	NO
20001200400094	092133.jpg	PROPOSITION 71	YES
20001200400094	092135.jpg	PROPOSITION 71	NO
20001200400094	092135.jpg	PROPOSITION 71	YES
20001200400094	121059.jpg	PROPOSITION 71	NO
20001200400094	121059.jpg	PROPOSITION 71	YES
20001200400094	121063.jpg	PROPOSITION 71	NO
20001200400094	121063.jpg	PROPOSITION 71	YES
20001200400094	121067.jpg	PROPOSITION 71	NO
20001200400094	121067.jpg	PROPOSITION 71	YES
20001200400094	122819.jpg	PROPOSITION 71	NO
20001200400094	122819.jpg	PROPOSITION 71	YES
20001200400094	126799.jpg	PROPOSITION 71	NO
20001200400094	126799.jpg	PROPOSITION 71	YES
20001200400094	126811.jpg	PROPOSITION 71	NO
20001200400094	126811.jpg	PROPOSITION 71	YES
20001200400094	126815.jpg	PROPOSITION 71	NO
20001200400094	126815.jpg	PROPOSITION 71	YES
20001200400094	126819.jpg	PROPOSITION 71	NO
20001200400094	126819.jpg	PROPOSITION 71	YES
20001200400094	126823.jpg	PROPOSITION 71	NO
20001200400094	126823.jpg	PROPOSITION 71	YES
20001200400094	126827.jpg	PROPOSITION 71	NO
20001200400094	126827.jpg	PROPOSITION 71	YES
20001200400094	126831.jpg	PROPOSITION 71	NO
20001200400094	126831.jpg	PROPOSITION 71	YES
20001200400094	126835.jpg	PROPOSITION 71	NO
20001200400094	126835.jpg	PROPOSITION 71	YES
20001200400094	126839.jpg	PROPOSITION 71	NO
20001200400094	126839.jpg	PROPOSITION 71	YES
20001200400094	126843.jpg	PROPOSITION 71	NO
20001200400094	126843.jpg	PROPOSITION 71	YES
20001200400094	126847.jpg	PROPOSITION 71	NO
20001200400094	126847.jpg	PROPOSITION 71	YES
20001200400094	126851.jpg	PROPOSITION 71	NO
20001200400094	126851.jpg	PROPOSITION 71	YES
20001200400094	126855.jpg	PROPOSITION 71	NO
20001200400094	126855.jpg	PROPOSITION 71	YES
